X: (s),Y: (Hits)
1.31376e-05,0
1.31389e-05,0
1.31402e-05,0
1.31414e-05,0
1.31427e-05,0
1.3144e-05,0
1.31452e-05,0
1.31465e-05,0
1.31477e-05,0
1.3149e-05,0
1.31503e-05,0
1.31515e-05,0
1.31528e-05,0
1.31541e-05,0
1.31553e-05,0
1.31566e-05,0
1.31579e-05,0
1.31591e-05,0
1.31604e-05,0
1.31616e-05,0
1.31629e-05,0
1.31642e-05,0
1.31654e-05,0
1.31667e-05,0
1.3168e-05,0
1.31692e-05,0
1.31705e-05,0
1.31718e-05,0
1.3173e-05,0
1.31743e-05,0
1.31756e-05,0
1.31768e-05,0
1.31781e-05,0
1.31793e-05,0
1.31806e-05,0
1.31819e-05,0
1.31831e-05,0
1.31844e-05,0
1.31857e-05,0
1.31869e-05,0
1.31882e-05,0
1.31895e-05,0
1.31907e-05,0
1.3192e-05,0
1.31932e-05,0
1.31945e-05,0
1.31958e-05,0
1.3197e-05,0
1.31983e-05,0
1.31996e-05,0
1.32008e-05,0
1.32021e-05,0
1.32034e-05,0
1.32046e-05,0
1.32059e-05,0
1.32072e-05,0
1.32084e-05,0
1.32097e-05,0
1.32109e-05,0
1.32122e-05,0
1.32135e-05,0
1.32147e-05,0
1.3216e-05,0
1.32173e-05,0
1.32185e-05,0
1.32198e-05,0
1.32211e-05,0
1.32223e-05,0
1.32236e-05,0
1.32248e-05,0
1.32261e-05,0
1.32274e-05,0
1.32286e-05,0
1.32299e-05,0
1.32312e-05,0
1.32324e-05,0
1.32337e-05,0
1.3235e-05,0
1.32362e-05,0
1.32375e-05,0
1.32387e-05,0
1.324e-05,0
1.32413e-05,0
1.32425e-05,0
1.32438e-05,0
1.32451e-05,0
1.32463e-05,0
1.32476e-05,0
1.32489e-05,0
1.32501e-05,0
1.32514e-05,0
1.32527e-05,0
1.32539e-05,0
1.32552e-05,0
1.32564e-05,0
1.32577e-05,0
1.3259e-05,0
1.32602e-05,0
1.32615e-05,0
1.32628e-05,0
1.3264e-05,0
1.32653e-05,0
1.32666e-05,0
1.32678e-05,0
1.32691e-05,0
1.32703e-05,0
1.32716e-05,0
1.32729e-05,0
1.32741e-05,0
1.32754e-05,0
1.32767e-05,0
1.32779e-05,0
1.32792e-05,0
1.32805e-05,0
1.32817e-05,0
1.3283e-05,0
1.32843e-05,0
1.32855e-05,0
1.32868e-05,0
1.3288e-05,0
1.32893e-05,0
1.32906e-05,0
1.32918e-05,0
1.32931e-05,0
1.32944e-05,0
1.32956e-05,0
1.32969e-05,0
1.32982e-05,0
1.32994e-05,0
1.33007e-05,0
1.33019e-05,0
1.33032e-05,0
1.33045e-05,0
1.33057e-05,0
1.3307e-05,0
1.33083e-05,0
1.33095e-05,0
1.33108e-05,0
1.33121e-05,0
1.33133e-05,0
1.33146e-05,0
1.33159e-05,0
1.33171e-05,0
1.33184e-05,0
1.33196e-05,0
1.33209e-05,0
1.33222e-05,0
1.33234e-05,0
1.33247e-05,0
1.3326e-05,0
1.33272e-05,0
1.33285e-05,0
1.33298e-05,0
1.3331e-05,0
1.33323e-05,0
1.33335e-05,0
1.33348e-05,0
1.33361e-05,0
1.33373e-05,0
1.33386e-05,0
1.33399e-05,0
1.33411e-05,0
1.33424e-05,0
1.33437e-05,0
1.33449e-05,0
1.33462e-05,0
1.33475e-05,0
1.33487e-05,0
1.335e-05,0
1.33512e-05,0
1.33525e-05,0
1.33538e-05,0
1.3355e-05,0
1.33563e-05,0
1.33576e-05,0
1.33588e-05,0
1.33601e-05,0
1.33614e-05,0
1.33626e-05,0
1.33639e-05,0
1.33651e-05,0
1.33664e-05,0
1.33677e-05,0
1.33689e-05,0
1.33702e-05,0
1.33715e-05,0
1.33727e-05,0
1.3374e-05,0
1.33753e-05,0
1.33765e-05,0
1.33778e-05,0
1.3379e-05,0
1.33803e-05,0
1.33816e-05,0
1.33828e-05,0
1.33841e-05,0
1.33854e-05,0
1.33866e-05,0
1.33879e-05,0
1.33892e-05,0
1.33904e-05,0
1.33917e-05,0
1.3393e-05,0
1.33942e-05,0
1.33955e-05,0
1.33967e-05,0
1.3398e-05,0
1.33993e-05,0
1.34005e-05,0
1.34018e-05,0
1.34031e-05,0
1.34043e-05,0
1.34056e-05,0
1.34069e-05,0
1.34081e-05,0
1.34094e-05,0
1.34106e-05,0
1.34119e-05,0
1.34132e-05,0
1.34144e-05,0
1.34157e-05,0
1.3417e-05,0
1.34182e-05,0
1.34195e-05,0
1.34208e-05,0
1.3422e-05,0
1.34233e-05,0
1.34246e-05,0
1.34258e-05,0
1.34271e-05,0
1.34283e-05,0
1.34296e-05,0
1.34309e-05,0
1.34321e-05,0
1.34334e-05,0
1.34347e-05,0
1.34359e-05,0
1.34372e-05,0
1.34385e-05,0
1.34397e-05,0
1.3441e-05,0
1.34422e-05,0
1.34435e-05,0
1.34448e-05,0
1.3446e-05,0
1.34473e-05,0
1.34486e-05,0
1.34498e-05,0
1.34511e-05,0
1.34524e-05,0
1.34536e-05,0
1.34549e-05,0
1.34562e-05,0
1.34574e-05,0
1.34587e-05,0
1.34599e-05,0
1.34612e-05,0
1.34625e-05,0
1.34637e-05,0
1.3465e-05,0
1.34663e-05,0
1.34675e-05,0
1.34688e-05,0
1.34701e-05,0
1.34713e-05,0
1.34726e-05,0
1.34738e-05,0
1.34751e-05,0
1.34764e-05,0
1.34776e-05,0
1.34789e-05,0
1.34802e-05,0
1.34814e-05,0
1.34827e-05,0
1.3484e-05,0
1.34852e-05,0
1.34865e-05,0
1.34878e-05,0
1.3489e-05,0
1.34903e-05,0
1.34915e-05,0
1.34928e-05,0
1.34941e-05,0
1.34953e-05,0
1.34966e-05,0
1.34979e-05,0
1.34991e-05,0
1.35004e-05,0
1.35017e-05,0
1.35029e-05,0
1.35042e-05,0
1.35054e-05,0
1.35067e-05,0
1.3508e-05,0
1.35092e-05,0
1.35105e-05,0
1.35118e-05,0
1.3513e-05,0
1.35143e-05,0
1.35156e-05,0
1.35168e-05,0
1.35181e-05,0
1.35193e-05,0
1.35206e-05,0
1.35219e-05,0
1.35231e-05,0
1.35244e-05,0
1.35257e-05,0
1.35269e-05,0
1.35282e-05,0
1.35295e-05,0
1.35307e-05,0
1.3532e-05,0
1.35333e-05,0
1.35345e-05,0
1.35358e-05,0
1.3537e-05,0
1.35383e-05,0
1.35396e-05,0
1.35408e-05,0
1.35421e-05,0
1.35434e-05,0
1.35446e-05,0
1.35459e-05,0
1.35472e-05,0
1.35484e-05,0
1.35497e-05,0
1.35509e-05,0
1.35522e-05,0
1.35535e-05,0
1.35547e-05,0
1.3556e-05,0
1.35573e-05,0
1.35585e-05,0
1.35598e-05,0
1.35611e-05,0
1.35623e-05,0
1.35636e-05,0
1.35649e-05,0
1.35661e-05,0
1.35674e-05,0
1.35686e-05,0
1.35699e-05,0
1.35712e-05,0
1.35724e-05,0
1.35737e-05,0
1.3575e-05,0
1.35762e-05,0
1.35775e-05,0
1.35788e-05,0
1.358e-05,0
1.35813e-05,0
1.35825e-05,0
1.35838e-05,0
1.35851e-05,0
1.35863e-05,0
1.35876e-05,0
1.35889e-05,0
1.35901e-05,0
1.35914e-05,0
1.35927e-05,0
1.35939e-05,0
1.35952e-05,0
1.35965e-05,0
1.35977e-05,0
1.3599e-05,0
1.36002e-05,0
1.36015e-05,0
1.36028e-05,0
1.3604e-05,0
1.36053e-05,0
1.36066e-05,0
1.36078e-05,0
1.36091e-05,0
1.36104e-05,0
1.36116e-05,0
1.36129e-05,0
1.36141e-05,0
1.36154e-05,0
1.36167e-05,0
1.36179e-05,0
1.36192e-05,0
1.36205e-05,0
1.36217e-05,0
1.3623e-05,0
1.36243e-05,0
1.36255e-05,0
1.36268e-05,0
1.36281e-05,0
1.36293e-05,0
1.36306e-05,0
1.36318e-05,0
1.36331e-05,0
1.36344e-05,0
1.36356e-05,0
1.36369e-05,0
1.36382e-05,0
1.36394e-05,0
1.36407e-05,0
1.3642e-05,0
1.36432e-05,0
1.36445e-05,0
1.36457e-05,0
1.3647e-05,0
1.36483e-05,0
1.36495e-05,0
1.36508e-05,0
1.36521e-05,0
1.36533e-05,0
1.36546e-05,0
1.36559e-05,0
1.36571e-05,0
1.36584e-05,0
1.36596e-05,0
1.36609e-05,0
1.36622e-05,0
1.36634e-05,0
1.36647e-05,0
1.3666e-05,0
1.36672e-05,0
1.36685e-05,0
1.36698e-05,0
1.3671e-05,0
1.36723e-05,0
1.36736e-05,0
1.36748e-05,0
1.36761e-05,0
1.36773e-05,0
1.36786e-05,0
1.36799e-05,0
1.36811e-05,0
1.36824e-05,0
1.36837e-05,0
1.36849e-05,0
1.36862e-05,0
1.36875e-05,0
1.36887e-05,0
1.369e-05,0
1.36912e-05,0
1.36925e-05,0
1.36938e-05,0
1.3695e-05,0
1.36963e-05,0
1.36976e-05,0
1.36988e-05,0
1.37001e-05,0
1.37014e-05,0
1.37026e-05,0
1.37039e-05,0
1.37052e-05,0
1.37064e-05,0
1.37077e-05,0
1.37089e-05,0
1.37102e-05,0
1.37115e-05,0
1.37127e-05,0
1.3714e-05,0
1.37153e-05,0
1.37165e-05,0
1.37178e-05,0
1.37191e-05,0
1.37203e-05,0
1.37216e-05,0
1.37228e-05,0
1.37241e-05,0
1.37254e-05,0
1.37266e-05,0
1.37279e-05,0
1.37292e-05,0
1.37304e-05,0
1.37317e-05,0
1.3733e-05,0
1.37342e-05,0
1.37355e-05,0
1.37368e-05,0
1.3738e-05,0
1.37393e-05,0
1.37405e-05,0
1.37418e-05,0
1.37431e-05,0
1.37443e-05,0
1.37456e-05,0
1.37469e-05,0
1.37481e-05,0
1.37494e-05,0
1.37507e-05,0
1.37519e-05,0
1.37532e-05,0
1.37544e-05,0
1.37557e-05,0
1.3757e-05,0
1.37582e-05,0
1.37595e-05,0
1.37608e-05,0
1.3762e-05,0
1.37633e-05,0
1.37646e-05,0
1.37658e-05,0
1.37671e-05,0
1.37684e-05,0
1.37696e-05,0
1.37709e-05,0
1.37721e-05,0
1.37734e-05,0
1.37747e-05,0
1.37759e-05,0
1.37772e-05,0
1.37785e-05,0
1.37797e-05,0
1.3781e-05,0
1.37823e-05,0
1.37835e-05,0
1.37848e-05,0
1.3786e-05,0
1.37873e-05,0
1.37886e-05,0
1.37898e-05,0
1.37911e-05,0
1.37924e-05,0
1.37936e-05,0
1.37949e-05,0
1.37962e-05,0
1.37974e-05,0
1.37987e-05,0
1.37999e-05,0
1.38012e-05,0
1.38025e-05,0
1.38037e-05,0
1.3805e-05,0
1.38063e-05,0
1.38075e-05,0
1.38088e-05,0
1.38101e-05,0
1.38113e-05,0
1.38126e-05,0
1.38139e-05,0
1.38151e-05,0
1.38164e-05,0
1.38176e-05,0
1.38189e-05,0
1.38202e-05,0
1.38214e-05,0
1.38227e-05,0
1.3824e-05,0
1.38252e-05,0
1.38265e-05,0
1.38278e-05,0
1.3829e-05,0
1.38303e-05,0
1.38315e-05,0
1.38328e-05,0
1.38341e-05,0
1.38353e-05,0
1.38366e-05,0
1.38379e-05,0
1.38391e-05,0
1.38404e-05,0
1.38417e-05,0
1.38429e-05,0
1.38442e-05,0
1.38455e-05,0
1.38467e-05,0
1.3848e-05,0
1.38492e-05,0
1.38505e-05,0
1.38518e-05,0
1.3853e-05,0
1.38543e-05,0
1.38556e-05,0
1.38568e-05,0
1.38581e-05,0
1.38594e-05,0
1.38606e-05,0
1.38619e-05,0
1.38631e-05,0
1.38644e-05,0
1.38657e-05,0
1.38669e-05,0
1.38682e-05,0
1.38695e-05,0
1.38707e-05,0
1.3872e-05,0
1.38733e-05,0
1.38745e-05,0
1.38758e-05,0
1.38771e-05,0
1.38783e-05,0
1.38796e-05,0
1.38808e-05,0
1.38821e-05,0
1.38834e-05,0
1.38846e-05,0
1.38859e-05,0
1.38872e-05,0
1.38884e-05,0
1.38897e-05,0
1.3891e-05,0
1.38922e-05,0
1.38935e-05,0
1.38947e-05,0
1.3896e-05,0
1.38973e-05,0
1.38985e-05,0
1.38998e-05,0
1.39011e-05,0
1.39023e-05,0
1.39036e-05,0
