X: (s),Y: (Hits)
1.67815e-05,0
1.67958e-05,0
1.68101e-05,0
1.68244e-05,0
1.68387e-05,0
1.6853e-05,0
1.68673e-05,0
1.68817e-05,0
1.6896e-05,0
1.69103e-05,0
1.69246e-05,0
1.69389e-05,0
1.69532e-05,0
1.69675e-05,0
1.69818e-05,0
1.69962e-05,0
1.70105e-05,0
1.70248e-05,0
1.70391e-05,0
1.70534e-05,0
1.70677e-05,0
1.7082e-05,0
1.70963e-05,0
1.71107e-05,0
1.7125e-05,0
1.71393e-05,0
1.71536e-05,0
1.71679e-05,0
1.71822e-05,0
1.71965e-05,0
1.72108e-05,0
1.72251e-05,0
1.72395e-05,0
1.72538e-05,0
1.72681e-05,0
1.72824e-05,0
1.72967e-05,0
1.7311e-05,0
1.73253e-05,0
1.73396e-05,0
1.7354e-05,0
1.73683e-05,0
1.73826e-05,0
1.73969e-05,0
1.74112e-05,0
1.74255e-05,0
1.74398e-05,0
1.74541e-05,0
1.74685e-05,0
1.74828e-05,0
1.74971e-05,0
1.75114e-05,0
1.75257e-05,0
1.754e-05,0
1.75543e-05,0
1.75686e-05,0
1.75829e-05,0
1.75973e-05,0
1.76116e-05,0
1.76259e-05,0
1.76402e-05,0
1.76545e-05,0
1.76688e-05,0
1.76831e-05,0
1.76974e-05,0
1.77118e-05,0
1.77261e-05,0
1.77404e-05,0
1.77547e-05,0
1.7769e-05,0
1.77833e-05,0
1.77976e-05,0
1.78119e-05,0
1.78262e-05,0
1.78406e-05,0
1.78549e-05,0
1.78692e-05,0
1.78835e-05,0
1.78978e-05,0
1.79121e-05,0
1.79264e-05,0
1.79407e-05,0
1.79551e-05,0
1.79694e-05,0
1.79837e-05,0
1.7998e-05,0
1.80123e-05,0
1.80266e-05,0
1.80409e-05,0
1.80552e-05,0
1.80696e-05,0
1.80839e-05,0
1.80982e-05,0
1.81125e-05,0
1.81268e-05,0
1.81411e-05,0
1.81554e-05,0
1.81697e-05,0
1.8184e-05,0
1.81984e-05,0
1.82127e-05,0
1.8227e-05,0
1.82413e-05,0
1.82556e-05,0
1.82699e-05,0
1.82842e-05,0
1.82985e-05,0
1.83129e-05,0
1.83272e-05,0
1.83415e-05,0
1.83558e-05,0
1.83701e-05,0
1.83844e-05,0
1.83987e-05,0
1.8413e-05,0
1.84274e-05,0
1.84417e-05,0
1.8456e-05,0
1.84703e-05,0
1.84846e-05,0
1.84989e-05,0
1.85132e-05,0
1.85275e-05,0
1.85418e-05,0
1.85562e-05,0
1.85705e-05,0
1.85848e-05,0
1.85991e-05,0
1.86134e-05,0
1.86277e-05,0
1.8642e-05,0
1.86563e-05,0
1.86707e-05,0
1.8685e-05,0
1.86993e-05,0
1.87136e-05,0
1.87279e-05,0
1.87422e-05,0
1.87565e-05,0
1.87708e-05,0
1.87852e-05,0
1.87995e-05,0
1.88138e-05,0
1.88281e-05,0
1.88424e-05,0
1.88567e-05,0
1.8871e-05,0
1.88853e-05,0
1.88996e-05,0
1.8914e-05,0
1.89283e-05,0
1.89426e-05,0
1.89569e-05,0
1.89712e-05,0
1.89855e-05,0
1.89998e-05,0
1.90141e-05,0
1.90285e-05,0
1.90428e-05,0
1.90571e-05,0
1.90714e-05,0
1.90857e-05,0
1.91e-05,0
1.91143e-05,0
1.91286e-05,0
1.91429e-05,0
1.91573e-05,0
1.91716e-05,0
1.91859e-05,0
1.92002e-05,0
1.92145e-05,0
1.92288e-05,0
1.92431e-05,0
1.92574e-05,0
1.92718e-05,0
1.92861e-05,0
1.93004e-05,0
1.93147e-05,0
1.9329e-05,0
1.93433e-05,0
1.93576e-05,0
1.93719e-05,0
1.93863e-05,0
1.94006e-05,0
1.94149e-05,0
1.94292e-05,0
1.94435e-05,0
1.94578e-05,0
1.94721e-05,0
1.94864e-05,0
1.95007e-05,0
1.95151e-05,0
1.95294e-05,0
1.95437e-05,0
1.9558e-05,0
1.95723e-05,0
1.95866e-05,0
1.96009e-05,0
1.96152e-05,0
1.96296e-05,0
1.96439e-05,0
1.96582e-05,0
1.96725e-05,0
1.96868e-05,0
1.97011e-05,0
1.97154e-05,0
1.97297e-05,0
1.97441e-05,0
1.97584e-05,0
1.97727e-05,0
1.9787e-05,0
1.98013e-05,0
1.98156e-05,0
1.98299e-05,0
1.98442e-05,0
1.98585e-05,0
1.98729e-05,0
1.98872e-05,0
1.99015e-05,0
1.99158e-05,0
1.99301e-05,0
1.99444e-05,0
1.99587e-05,0
1.9973e-05,0
1.99874e-05,0
2.00017e-05,0
2.0016e-05,0
2.00303e-05,0
2.00446e-05,0
2.00589e-05,0
2.00732e-05,0
2.00875e-05,0
2.01018e-05,0
2.01162e-05,0
2.01305e-05,0
2.01448e-05,0
2.01591e-05,0
2.01734e-05,0
2.01877e-05,0
2.0202e-05,0
2.02163e-05,0
2.02307e-05,0
2.0245e-05,0
2.02593e-05,0
2.02736e-05,0
2.02879e-05,0
2.03022e-05,0
2.03165e-05,0
2.03308e-05,0
2.03452e-05,0
2.03595e-05,0
2.03738e-05,0
2.03881e-05,0
2.04024e-05,0
2.04167e-05,0
2.0431e-05,0
2.04453e-05,0
2.04596e-05,0
2.0474e-05,0
2.04883e-05,0
2.05026e-05,0
2.05169e-05,0
2.05312e-05,0
2.05455e-05,0
2.05598e-05,0
2.05741e-05,0
2.05885e-05,0
2.06028e-05,0
2.06171e-05,0
2.06314e-05,0
2.06457e-05,0
2.066e-05,0
2.06743e-05,0
2.06886e-05,0
2.0703e-05,0
2.07173e-05,0
2.07316e-05,0
2.07459e-05,0
2.07602e-05,0
2.07745e-05,0
2.07888e-05,0
2.08031e-05,0
2.08174e-05,0
2.08318e-05,0
2.08461e-05,0
2.08604e-05,0
2.08747e-05,0
2.0889e-05,0
2.09033e-05,0
2.09176e-05,0
2.09319e-05,0
2.09463e-05,0
2.09606e-05,0
2.09749e-05,0
2.09892e-05,0
2.10035e-05,0
2.10178e-05,0
2.10321e-05,0
2.10464e-05,0
2.10608e-05,0
2.10751e-05,0
2.10894e-05,0
2.11037e-05,0
2.1118e-05,0
2.11323e-05,0
2.11466e-05,0
2.11609e-05,0
2.11752e-05,0
2.11896e-05,0
2.12039e-05,0
2.12182e-05,0
2.12325e-05,0
2.12468e-05,0
2.12611e-05,0
2.12754e-05,0
2.12897e-05,0
2.13041e-05,0
2.13184e-05,0
2.13327e-05,0
2.1347e-05,0
2.13613e-05,0
2.13756e-05,0
2.13899e-05,0
2.14042e-05,0
2.14185e-05,0
2.14329e-05,0
2.14472e-05,0
2.14615e-05,0
2.14758e-05,0
2.14901e-05,0
2.15044e-05,0
2.15187e-05,0
2.1533e-05,0
2.15474e-05,0
2.15617e-05,0
2.1576e-05,0
2.15903e-05,0
2.16046e-05,0
2.16189e-05,0
2.16332e-05,0
2.16475e-05,0
2.16619e-05,0
2.16762e-05,0
2.16905e-05,0
2.17048e-05,0
2.17191e-05,0
2.17334e-05,0
2.17477e-05,0
2.1762e-05,0
2.17763e-05,0
2.17907e-05,0
2.1805e-05,0
2.18193e-05,0
2.18336e-05,0
2.18479e-05,0
2.18622e-05,0
2.18765e-05,0
2.18908e-05,0
2.19052e-05,0
2.19195e-05,0
2.19338e-05,0
2.19481e-05,0
2.19624e-05,0
2.19767e-05,0
2.1991e-05,0
2.20053e-05,0
2.20197e-05,0
2.2034e-05,0
2.20483e-05,0
2.20626e-05,0
2.20769e-05,0
2.20912e-05,0
2.21055e-05,0
2.21198e-05,0
2.21341e-05,0
2.21485e-05,0
2.21628e-05,0
2.21771e-05,0
2.21914e-05,0
2.22057e-05,0
2.222e-05,0
2.22343e-05,0
2.22486e-05,0
2.2263e-05,0
2.22773e-05,0
2.22916e-05,0
2.23059e-05,0
2.23202e-05,0
2.23345e-05,0
2.23488e-05,0
2.23631e-05,0
2.23774e-05,0
2.23918e-05,0
2.24061e-05,0
2.24204e-05,0
2.24347e-05,0
2.2449e-05,0
2.24633e-05,0
2.24776e-05,0
2.24919e-05,0
2.25063e-05,0
2.25206e-05,0
2.25349e-05,0
2.25492e-05,0
2.25635e-05,0
2.25778e-05,0
2.25921e-05,0
2.26064e-05,0
2.26208e-05,0
2.26351e-05,0
2.26494e-05,0
2.26637e-05,0
2.2678e-05,0
2.26923e-05,0
2.27066e-05,0
2.27209e-05,0
2.27352e-05,0
2.27496e-05,0
2.27639e-05,0
2.27782e-05,0
2.27925e-05,0
2.28068e-05,0
2.28211e-05,0
2.28354e-05,0
2.28497e-05,0
2.28641e-05,0
2.28784e-05,0
2.28927e-05,0
2.2907e-05,0
2.29213e-05,0
2.29356e-05,0
2.29499e-05,0
2.29642e-05,0
2.29786e-05,0
2.29929e-05,0
2.30072e-05,0
2.30215e-05,0
2.30358e-05,0
2.30501e-05,0
2.30644e-05,0
2.30787e-05,0
2.3093e-05,0
2.31074e-05,0
2.31217e-05,0
2.3136e-05,0
2.31503e-05,0
2.31646e-05,0
2.31789e-05,0
2.31932e-05,0
2.32075e-05,0
2.32219e-05,0
2.32362e-05,0
2.32505e-05,0
2.32648e-05,0
2.32791e-05,0
2.32934e-05,0
2.33077e-05,0
2.3322e-05,0
2.33364e-05,0
2.33507e-05,0
2.3365e-05,0
2.33793e-05,0
2.33936e-05,0
2.34079e-05,0
2.34222e-05,0
2.34365e-05,0
2.34508e-05,0
2.34652e-05,0
2.34795e-05,0
2.34938e-05,0
2.35081e-05,0
2.35224e-05,0
2.35367e-05,0
2.3551e-05,0
2.35653e-05,0
2.35797e-05,0
2.3594e-05,0
2.36083e-05,0
2.36226e-05,0
2.36369e-05,0
2.36512e-05,0
2.36655e-05,0
2.36798e-05,0
2.36941e-05,0
2.37085e-05,0
2.37228e-05,0
2.37371e-05,0
2.37514e-05,0
2.37657e-05,0
2.378e-05,0
2.37943e-05,0
2.38086e-05,0
2.3823e-05,0
2.38373e-05,0
2.38516e-05,0
2.38659e-05,0
2.38802e-05,0
2.38945e-05,0
2.39088e-05,0
2.39231e-05,0
2.39375e-05,0
2.39518e-05,0
2.39661e-05,0
2.39804e-05,0
2.39947e-05,0
2.4009e-05,0
2.40233e-05,0
2.40376e-05,0
2.40519e-05,0
2.40663e-05,0
2.40806e-05,0
2.40949e-05,0
2.41092e-05,0
2.41235e-05,0
2.41378e-05,0
2.41521e-05,0
2.41664e-05,0
2.41808e-05,0
2.41951e-05,0
2.42094e-05,0
2.42237e-05,0
2.4238e-05,0
2.42523e-05,0
2.42666e-05,0
2.42809e-05,0
2.42953e-05,0
2.43096e-05,0
2.43239e-05,0
2.43382e-05,0
2.43525e-05,0
2.43668e-05,0
2.43811e-05,0
2.43954e-05,0
2.44097e-05,0
2.44241e-05,0
2.44384e-05,0
2.44527e-05,0
2.4467e-05,0
2.44813e-05,0
2.44956e-05,0
2.45099e-05,0
2.45242e-05,0
2.45386e-05,0
2.45529e-05,0
2.45672e-05,0
2.45815e-05,0
2.45958e-05,0
2.46101e-05,0
2.46244e-05,0
2.46387e-05,0
2.4653e-05,0
2.46674e-05,0
2.46817e-05,0
2.4696e-05,0
2.47103e-05,0
2.47246e-05,0
2.47389e-05,0
2.47532e-05,0
2.47675e-05,0
2.47819e-05,0
2.47962e-05,0
2.48105e-05,0
2.48248e-05,0
2.48391e-05,0
2.48534e-05,0
2.48677e-05,0
2.4882e-05,0
2.48964e-05,0
2.49107e-05,0
2.4925e-05,0
2.49393e-05,0
2.49536e-05,0
2.49679e-05,0
2.49822e-05,0
2.49965e-05,0
2.50108e-05,0
2.50252e-05,0
2.50395e-05,0
2.50538e-05,0
2.50681e-05,0
2.50824e-05,0
2.50967e-05,0
2.5111e-05,0
2.51253e-05,0
2.51397e-05,0
2.5154e-05,0
2.51683e-05,0
2.51826e-05,0
2.51969e-05,0
2.52112e-05,0
2.52255e-05,0
2.52398e-05,0
2.52542e-05,0
2.52685e-05,0
2.52828e-05,0
2.52971e-05,0
2.53114e-05,0
2.53257e-05,0
2.534e-05,0
2.53543e-05,0
2.53686e-05,0
2.5383e-05,0
2.53973e-05,0
2.54116e-05,0
2.54259e-05,0
2.54402e-05,0
2.54545e-05,0
2.54688e-05,0
2.54831e-05,0
2.54975e-05,0
2.55118e-05,0
2.55261e-05,0
2.55404e-05,0
2.55547e-05,0
2.5569e-05,0
2.55833e-05,0
2.55976e-05,0
2.5612e-05,0
2.56263e-05,0
2.56406e-05,0
2.56549e-05,0
2.56692e-05,0
2.56835e-05,0
2.56978e-05,0
2.57121e-05,0
2.57264e-05,0
2.57408e-05,0
2.57551e-05,0
2.57694e-05,0
2.57837e-05,0
2.5798e-05,0
2.58123e-05,0
2.58266e-05,0
2.58409e-05,0
2.58553e-05,0
2.58696e-05,0
2.58839e-05,0
2.58982e-05,0
2.59125e-05,0
2.59268e-05,0
2.59411e-05,0
2.59554e-05,0
2.59697e-05,0
2.59841e-05,0
2.59984e-05,0
2.60127e-05,0
2.6027e-05,0
2.60413e-05,0
2.60556e-05,0
2.60699e-05,0
2.60842e-05,0
2.60986e-05,0
2.61129e-05,0
2.61272e-05,0
2.61415e-05,0
2.61558e-05,0
2.61701e-05,0
2.61844e-05,0
2.61987e-05,0
2.62131e-05,0
2.62274e-05,0
2.62417e-05,0
2.6256e-05,0
2.62703e-05,0
2.62846e-05,0
2.62989e-05,0
2.63132e-05,0
2.63275e-05,0
2.63419e-05,0
2.63562e-05,0
2.63705e-05,0
2.63848e-05,0
2.63991e-05,0
2.64134e-05,0
2.64277e-05,0
2.6442e-05,0
2.64564e-05,0
2.64707e-05,0
2.6485e-05,0
2.64993e-05,0
2.65136e-05,0
2.65279e-05,0
2.65422e-05,0
2.65565e-05,0
2.65709e-05,0
2.65852e-05,0
2.65995e-05,0
2.66138e-05,0
2.66281e-05,0
2.66424e-05,0
2.66567e-05,0
2.6671e-05,0
2.66853e-05,0
2.66997e-05,0
2.6714e-05,0
2.67283e-05,0
2.67426e-05,0
2.67569e-05,0
2.67712e-05,0
2.67855e-05,0
2.67998e-05,0
2.68142e-05,0
2.68285e-05,0
2.68428e-05,0
2.68571e-05,0
2.68714e-05,0
2.68857e-05,0
2.69e-05,0
2.69143e-05,0
2.69286e-05,0
2.6943e-05,0
2.69573e-05,0
2.69716e-05,0
2.69859e-05,0
2.70002e-05,0
2.70145e-05,0
2.70288e-05,0
2.70431e-05,0
2.70575e-05,0
2.70718e-05,0
2.70861e-05,0
2.71004e-05,0
2.71147e-05,0
2.7129e-05,0
2.71433e-05,0
2.71576e-05,0
2.7172e-05,0
2.71863e-05,0
2.72006e-05,0
2.72149e-05,0
2.72292e-05,0
2.72435e-05,0
2.72578e-05,0
2.72721e-05,0
2.72864e-05,0
2.73008e-05,0
2.73151e-05,0
2.73294e-05,0
2.73437e-05,0
2.7358e-05,0
2.73723e-05,0
2.73866e-05,0
2.74009e-05,0
2.74153e-05,0
2.74296e-05,0
2.74439e-05,0
2.74582e-05,0
2.74725e-05,0
2.74868e-05,0
2.75011e-05,0
2.75154e-05,0
2.75298e-05,0
2.75441e-05,0
2.75584e-05,0
2.75727e-05,0
2.7587e-05,0
2.76013e-05,0
2.76156e-05,0
2.76299e-05,0
2.76442e-05,0
2.76586e-05,0
2.76729e-05,0
2.76872e-05,0
2.77015e-05,0
2.77158e-05,0
2.77301e-05,0
2.77444e-05,0
2.77587e-05,0
2.77731e-05,0
2.77874e-05,0
2.78017e-05,0
2.7816e-05,0
2.78303e-05,0
2.78446e-05,0
2.78589e-05,0
2.78732e-05,0
2.78876e-05,0
2.79019e-05,0
2.79162e-05,0
2.79305e-05,0
2.79448e-05,0
2.79591e-05,0
2.79734e-05,0
2.79877e-05,0
2.8002e-05,0
2.80164e-05,0
2.80307e-05,0
2.8045e-05,0
2.80593e-05,0
2.80736e-05,0
2.80879e-05,0
2.81022e-05,0
2.81165e-05,0
2.81309e-05,0
2.81452e-05,0
2.81595e-05,0
2.81738e-05,0
2.81881e-05,0
2.82024e-05,0
2.82167e-05,0
2.8231e-05,0
2.82453e-05,0
2.82597e-05,0
2.8274e-05,0
2.82883e-05,0
2.83026e-05,0
2.83169e-05,0
2.83312e-05,0
2.83455e-05,0
2.83598e-05,0
2.83742e-05,0
2.83885e-05,0
2.84028e-05,0
2.84171e-05,0
2.84314e-05,0
2.84457e-05,0
2.846e-05,0
2.84743e-05,0
2.84887e-05,0
2.8503e-05,0
2.85173e-05,0
2.85316e-05,0
2.85459e-05,0
2.85602e-05,0
2.85745e-05,0
2.85888e-05,0
2.86031e-05,0
2.86175e-05,0
2.86318e-05,0
2.86461e-05,0
2.86604e-05,0
2.86747e-05,0
2.8689e-05,0
2.87033e-05,0
2.87176e-05,0
2.8732e-05,0
2.87463e-05,0
2.87606e-05,0
2.87749e-05,0
2.87892e-05,0
2.88035e-05,0
2.88178e-05,0
2.88321e-05,0
2.88465e-05,0
2.88608e-05,0
2.88751e-05,0
2.88894e-05,0
2.89037e-05,0
2.8918e-05,0
2.89323e-05,0
2.89466e-05,0
2.89609e-05,0
2.89753e-05,0
2.89896e-05,0
2.90039e-05,0
2.90182e-05,0
2.90325e-05,0
2.90468e-05,0
2.90611e-05,0
2.90754e-05,0
2.90898e-05,0
2.91041e-05,0
2.91184e-05,0
2.91327e-05,0
2.9147e-05,0
2.91613e-05,0
2.91756e-05,0
2.91899e-05,0
2.92043e-05,0
2.92186e-05,0
2.92329e-05,0
2.92472e-05,0
2.92615e-05,0
2.92758e-05,0
2.92901e-05,0
2.93044e-05,0
2.93187e-05,0
2.93331e-05,0
2.93474e-05,0
2.93617e-05,0
2.9376e-05,0
2.93903e-05,0
2.94046e-05,0
2.94189e-05,0
2.94332e-05,0
2.94476e-05,0
2.94619e-05,0
2.94762e-05,0
2.94905e-05,0
2.95048e-05,0
2.95191e-05,0
2.95334e-05,0
2.95477e-05,0
2.9562e-05,0
2.95764e-05,0
2.95907e-05,0
2.9605e-05,0
2.96193e-05,0
2.96336e-05,0
2.96479e-05,0
2.96622e-05,0
2.96765e-05,0
2.96909e-05,0
2.97052e-05,0
2.97195e-05,0
2.97338e-05,0
2.97481e-05,0
2.97624e-05,0
2.97767e-05,0
2.9791e-05,0
2.98054e-05,0
2.98197e-05,0
2.9834e-05,0
2.98483e-05,0
2.98626e-05,0
2.98769e-05,0
2.98912e-05,0
2.99055e-05,0
2.99198e-05,0
2.99342e-05,0
2.99485e-05,0
2.99628e-05,0
2.99771e-05,0
2.99914e-05,0
3.00057e-05,0
3.002e-05,0
3.00343e-05,0
3.00487e-05,0
3.0063e-05,0
3.00773e-05,0
3.00916e-05,0
3.01059e-05,0
3.01202e-05,0
3.01345e-05,0
3.01488e-05,0
3.01632e-05,0
3.01775e-05,0
3.01918e-05,0
3.02061e-05,0
3.02204e-05,0
3.02347e-05,0
3.0249e-05,0
3.02633e-05,0
3.02776e-05,0
3.0292e-05,0
3.03063e-05,0
3.03206e-05,0
3.03349e-05,0
3.03492e-05,0
3.03635e-05,0
3.03778e-05,0
3.03921e-05,0
3.04065e-05,0
3.04208e-05,0
3.04351e-05,0
3.04494e-05,0
3.04637e-05,0
3.0478e-05,0
3.04923e-05,0
3.05066e-05,0
3.05209e-05,0
3.05353e-05,0
3.05496e-05,0
3.05639e-05,0
3.05782e-05,0
3.05925e-05,0
3.06068e-05,0
3.06211e-05,0
3.06354e-05,0
3.06498e-05,0
3.06641e-05,0
3.06784e-05,0
3.06927e-05,0
3.0707e-05,0
3.07213e-05,0
3.07356e-05,0
3.07499e-05,0
3.07643e-05,0
3.07786e-05,0
3.07929e-05,0
3.08072e-05,0
3.08215e-05,0
3.08358e-05,0
3.08501e-05,0
3.08644e-05,0
3.08787e-05,0
3.08931e-05,0
3.09074e-05,0
3.09217e-05,0
3.0936e-05,0
3.09503e-05,0
3.09646e-05,0
3.09789e-05,0
3.09932e-05,0
3.10076e-05,0
3.10219e-05,0
3.10362e-05,0
3.10505e-05,0
3.10648e-05,0
3.10791e-05,0
3.10934e-05,0
3.11077e-05,0
3.11221e-05,0
3.11364e-05,0
3.11507e-05,0
3.1165e-05,0
3.11793e-05,0
3.11936e-05,0
3.12079e-05,0
3.12222e-05,0
3.12365e-05,0
3.12509e-05,0
3.12652e-05,0
3.12795e-05,0
3.12938e-05,0
3.13081e-05,0
3.13224e-05,0
3.13367e-05,0
3.1351e-05,0
3.13654e-05,0
3.13797e-05,0
3.1394e-05,0
3.14083e-05,0
3.14226e-05,0
3.14369e-05,0
3.14512e-05,0
3.14655e-05,0
3.14799e-05,0
3.14942e-05,0
